Date,SalesRep,Region,Product,Color,Units,Revenue
2016-02-22,Adam,West,Sunshine,Red,1,22.95
2016-02-23,Jessica,West,Aspen,Clear,2,45.0
2016-02-23,Nabil,West,Sunbell,Clear,3,78.0
2016-02-23,Nabil,West,Quad,Purple,2,71.0
2016-02-23,Julie,South,Sunshine,Blue,2,42.9
2016-02-23,Mike,East,Sunshine,Clear,21,381.0
2016-02-24,Nabil,South,Aspen,Rainbow,3,63.0
2016-02-24,Nicole,West,Sunshine,Clear,3,62.85
2016-02-24,Nabil,West,Sunbell,Blue,2,58.0
2016-02-24,Jessica,West,Bellen,Clear,2,48.9
2016-02-24,Adam,East,Aspen,Rainbow,3,60.0
2016-02-24,Mike,East,Quad,Clear,15,459.0
2016-02-24,Jessica,West,Quad,Rainbow,2,69.0
2016-02-25,Mike,East,Carlota,Rainbow,2,46.9
2016-02-25,Nicole,West,Carlota,Purple,2,48.9
2016-02-25,Jessica,West,Sunbell,Red,4,113.0
2016-02-25,Nabil,West,Aspen,Clear,1,24.0
2016-02-25,Mike,South,Doublers,Red,6,470.7
2016-02-25,Mike,East,Sunbell,Clear,3,72.0
2016-02-25,Adam,West,Quad,Clear,2,39.0
2016-02-25,Nabil,West,Bellen,Clear,2,63.0
2016-02-25,Nabil,West,Aspen,Clear,3,66.0
2016-02-25,Julie,West,Carlota,Clear,1,25.95
2016-02-25,Mike,South,Sunshine,Red,3,62.85
2016-02-26,Nicole,West,Bellen,Blue,14,308.2
2016-02-26,Mike,West,Doublers,Rainbow,2,50.0
2016-02-27,Jessica,West,Sunbell,Red,2,58.0
2016-02-27,Julie,West,Quad,Red,2,41.0
2016-02-27,Jessica,West,Aspen,Red,2,53.0
2016-02-27,Mike,East,Sunshine,Red,3,62.85
2016-02-27,Nicole,West,Sunshine,Blue,3,62.85
2016-02-28,Jessica,East,Quad,Rainbow,3,99.0
2016-02-28,Jessica,South,Sunshine,Red,2,42.9
2016-02-28,Jessica,West,Bellen,Red,1,25.95
2016-02-28,Mike,East,Doublers,Blue,1,78.95
2016-02-28,Jessica,West,Quad,Red,1,37.0
2016-02-28,Nabil,West,Quad,Rainbow,3,105.0
2016-02-28,Julie,South,Sunshine,Purple,14,268.3
2016-02-29,Julie,South,Carlota,Purple,2,48.9
2016-02-29,Jessica,East,Aspen,Rainbow,1,27.0
2016-02-29,Mike,South,Bellen,Clear,1,25.95
2016-03-01,Nabil,East,Sunbell,Clear,1,26.0
2016-03-01,Julie,West,Doublers,Red,3,73.5
2016-03-01,Jessica,West,Bellen,Red,3,71.85
2016-03-01,Nabil,South,Sunbell,Blue,1,27.0
2016-03-02,Jessica,South,Aspen,Blue,2,53.0
2016-03-02,Adam,West,Carlota,Purple,3,71.85
2016-03-02,Jessica,West,Aspen,Rainbow,1,28.0
2016-03-02,Jessica,East,Sunbell,Rainbow,2,49.0
2016-03-02,Jessica,South,Aspen,Rainbow,19,364.0
2016-03-02,Julie,South,Quad,Blue,4,135.0
2016-03-02,Nabil,East,Aspen,Clear,3,72.0
2016-03-03,Mike,West,Carlota,Red,1,25.95
2016-03-03,Jessica,South,Sunbell,Purple,3,75.0
2016-03-03,Julie,East,Doublers,Red,1,25.5
2016-03-03,Jessica,South,Sunshine,Blue,1,22.95
2016-03-03,Nabil,East,Sunbell,Red,2,49.0
2016-03-03,Nabil,West,Quad,Red,19,598.65
2016-03-04,Mike,East,Sunbell,Clear,1,27.0
2016-03-04,Julie,East,Aspen,Red,1,27.0
2016-03-04,Jessica,West,Carlota,Clear,3,71.85
2016-03-04,Mike,West,Quad,Purple,3,57.0
2016-03-04,Nabil,West,Carlota,Red,2,48.9
2016-03-04,Mike,West,Quad,Red,1,36.0
2016-03-04,Nabil,West,Carlota,Purple,3,71.85
2016-03-05,Nabil,South,Bellen,Clear,2,48.9
2016-03-05,Julie,West,Aspen,Red,4,99.0
2016-03-05,Mike,West,Quad,Rainbow,1,36.0
2016-03-05,Nabil,West,Doublers,Blue,2,50.0
2016-03-05,Adam,West,Carlota,Clear,2,48.9
2016-03-06,Julie,South,Sunbell,Red,3,78.0
2016-03-06,Mike,East,Quad,Red,2,67.0
2016-03-06,Nabil,South,Doublers,Purple,3,73.5
2016-03-06,Nabil,South,Bellen,Rainbow,3,71.85
2016-03-06,Nabil,South,Doublers,Purple,1,26.5
2016-03-06,Nicole,East,Bellen,Red,2,46.9
2016-03-06,Nabil,West,Aspen,Blue,3,78.0
2016-03-06,Nabil,South,Bellen,Clear,3,90.0
2016-03-06,Adam,West,Aspen,Clear,3,75.0
2016-03-06,Mike,East,Quad,Blue,2,69.0
2016-03-06,Nicole,South,Doublers,Clear,3,236.85
2016-03-06,Mike,South,Bellen,Rainbow,3,71.85
2016-03-06,Julie,South,Aspen,Red,3,75.0
2016-03-06,Jessica,West,Carlota,Red,2,48.9
2016-03-06,Jessica,West,Bellen,Red,1,25.95
2016-03-06,Mike,West,Aspen,Blue,11,212.0
2016-03-06,Mike,West,Doublers,Clear,14,315.62
2016-03-07,Mike,South,Quad,Red,1,37.0
2016-03-07,Jessica,East,Quad,Rainbow,1,36.0
2016-03-07,Jessica,West,Quad,Blue,3,102.0
2016-03-07,Nabil,West,Quad,Rainbow,12,390.6
2016-03-08,Adam,East,Carlota,Red,1,24.95
2016-03-08,Nicole,South,Bellen,Red,2,48.9
2016-03-08,Nicole,East,Sunshine,Red,1,21.95
2016-03-08,Adam,West,Sunshine,Blue,2,42.9
2016-03-08,Nabil,East,Aspen,Blue,3,60.0
2016-03-08,Nicole,South,Bellen,Red,2,61.0
2016-03-09,Nabil,South,Quad,Red,2,69.0
2016-03-09,Jessica,East,Sunbell,Rainbow,14,308.9
2016-03-09,Mike,South,Quad,Clear,2,69.0
2016-03-09,Jessica,South,Sunshine,Clear,2,42.9
2016-03-09,Nabil,South,Quad,Rainbow,3,102.0
2016-03-09,Adam,East,Aspen,Blue,1,22.0
2016-03-11,Nicole,West,Carlota,Blue,1,25.95
2016-03-11,Nicole,South,Bellen,Clear,2,48.9
2016-03-11,Nabil,West,Quad,Blue,2,71.0
2016-03-11,Julie,South,Carlota,Rainbow,3,71.85
2016-03-11,Jessica,South,Sunshine,Clear,3,62.85
2016-03-11,Adam,East,Quad,Clear,1,35.0
2016-03-11,Jessica,West,Quad,Purple,4,135.0
2016-03-12,Julie,South,Quad,Rainbow,1,36.0
2016-03-12,Jessica,South,Quad,Purple,21,661.35
2016-03-12,Jessica,West,Quad,Blue,2,71.0
2016-03-12,Julie,East,Sunshine,Red,3,59.85
2016-03-12,Nicole,West,Doublers,Clear,1,26.5
2016-03-12,Mike,West,Sunshine,Red,2,42.9
2016-03-12,Jessica,West,Bellen,Red,1,25.95
2016-03-13,Julie,East,Carlota,Red,2,48.9
2016-03-13,Mike,East,Doublers,Red,2,50.0
2016-03-13,Mike,West,Quad,Red,2,71.0
2016-03-13,Nabil,South,Sunbell,Clear,2,51.0
2016-03-14,Mike,South,Quad,Red,3,102.0
2016-03-14,Mike,South,Quad,Blue,1,36.0
2016-03-14,Mike,East,Bellen,Blue,1,24.95
2016-03-14,Nicole,West,Carlota,Red,2,48.9
2016-03-14,Nicole,West,Sunshine,Blue,17,325.15
2016-03-14,Julie,West,Aspen,Blue,2,45.0
2016-03-14,Nabil,West,Carlota,Blue,3,71.85
2016-03-14,Mike,South,Carlota,Blue,16,351.8
2016-03-15,Mike,West,Carlota,Red,2,48.9
2016-03-15,Mike,West,Sunbell,Blue,2,51.0
2016-03-15,Nabil,West,Quad,Blue,3,105.0
2016-03-15,Nabil,West,Aspen,Purple,2,53.0
2016-03-15,Jessica,South,Sunbell,Clear,3,75.0
2016-03-15,Adam,East,Sunbell,Purple,3,72.0
2016-03-15,Adam,West,Bellen,Clear,1,33.0
2016-03-15,Nabil,West,Carlota,Rainbow,4,94.8
2016-03-15,Mike,West,Doublers,Red,2,162.9
2016-03-15,Jessica,West,Bellen,Blue,3,71.85
2016-03-16,Nabil,South,Bellen,Clear,1,33.0
2016-03-16,Nabil,West,Quad,Clear,2,69.0
2016-03-17,Adam,East,Quad,Red,1,35.0
2016-03-17,Adam,West,Carlota,Blue,2,48.9
2016-03-17,Mike,West,Bellen,Rainbow,1,33.0
2016-03-17,Mike,West,Quad,Clear,2,71.0
2016-03-17,Mike,East,Sunshine,Clear,3,59.85
2016-03-17,Mike,South,Quad,Clear,1,21.0
2016-03-17,Nabil,West,Carlota,Rainbow,2,48.9
2016-03-17,Julie,South,Quad,Red,2,69.0
2016-03-17,Mike,West,Carlota,Rainbow,1,25.95
2016-03-18,Nicole,South,Quad,Clear,2,69.0
2016-03-19,Julie,West,Sunbell,Red,3,75.0
2016-03-19,Mike,South,Quad,Rainbow,2,69.0
2016-03-19,Mike,East,Doublers,Clear,2,48.0
2016-03-19,Nabil,South,Bellen,Rainbow,1,32.0
2016-03-19,Jessica,South,Bellen,Red,1,25.95
2016-03-19,Jessica,South,Sunbell,Blue,3,75.0
2016-03-19,Jessica,West,Bellen,Purple,3,71.85
2016-03-19,Jessica,East,Sunshine,Red,3,59.85
2016-03-20,Mike,East,Sunshine,Clear,1,21.95
2016-03-20,Jessica,East,Bellen,Red,2,46.9
2016-03-20,Julie,West,Aspen,Blue,3,66.0
2016-03-20,Nabil,West,Doublers,Red,1,82.95
2016-03-20,Adam,East,Quad,Blue,2,67.0
2016-03-20,Jessica,South,Sunshine,Rainbow,24,457.8
2016-03-21,Nabil,South,Carlota,Red,1,25.95
2016-03-21,Nabil,West,Doublers,Red,2,162.9
2016-03-21,Julie,West,Sunbell,Blue,1,30.5
2016-03-21,Julie,West,Aspen,Red,3,66.0
2016-03-21,Julie,South,Bellen,Red,3,71.85
2016-03-21,Julie,East,Doublers,Red,1,25.5
2016-03-21,Adam,West,Aspen,Purple,3,63.0
2016-03-22,Julie,West,Quad,Purple,3,105.0
2016-03-23,Nicole,East,Carlota,Red,2,46.9
2016-03-23,Mike,East,Bellen,Blue,4,90.8
2016-03-23,Nabil,South,Quad,Rainbow,1,36.0
2016-03-23,Julie,East,Carlota,Clear,2,46.9
2016-03-23,Adam,West,Doublers,Clear,3,73.5
2016-03-23,Mike,South,Carlota,Clear,2,48.9
2016-03-23,Nicole,West,Sunshine,Rainbow,1,22.95
2016-03-23,Julie,South,Sunshine,Red,2,42.9
2016-03-23,Nicole,West,Bellen,Red,1,33.0
2016-03-23,Jessica,East,Aspen,Blue,4,79.0
2016-03-24,Adam,East,Sunbell,Blue,2,49.0
2016-03-24,Julie,East,Carlota,Clear,2,48.9
2016-03-24,Nabil,South,Bellen,Clear,1,25.95
2016-03-24,Julie,East,Aspen,Clear,1,26.0
2016-03-24,Julie,West,Sunshine,Red,2,42.9
2016-03-25,Adam,West,Carlota,Blue,2,48.9
2016-03-25,Mike,West,Quad,Red,2,69.0
2016-03-25,Mike,East,Doublers,Clear,1,82.95
2016-03-25,Mike,East,Bellen,Red,2,59.0
2016-03-25,Nicole,West,Carlota,Red,2,48.9
2016-03-26,Jessica,East,Carlota,Clear,1,25.95
2016-03-26,Mike,West,Quad,Rainbow,3,105.0
2016-03-26,Nicole,East,Bellen,Blue,3,68.85
2016-03-26,Nabil,West,Bellen,Red,2,63.0
2016-03-26,Adam,East,Sunbell,Red,3,72.0
2016-03-26,Julie,East,Sunshine,Purple,2,42.9
2016-03-26,Nabil,South,Sunshine,Red,1,22.95
2016-03-26,Julie,South,Quad,Rainbow,3,102.0
2016-03-26,Jessica,West,Quad,Clear,2,71.0
2016-03-26,Mike,East,Bellen,Red,17,455.2
2016-03-26,Adam,West,Carlota,Rainbow,1,25.95
2016-03-26,Mike,South,Aspen,Blue,2,51.0
2016-03-27,Julie,South,Sunbell,Rainbow,1,27.0
2016-03-27,Mike,West,Aspen,Blue,2,53.0
2016-03-27,Nabil,East,Sunshine,Red,2,42.9
2016-03-27,Nabil,South,Aspen,Red,13,299.4
2016-03-27,Jessica,West,Sunbell,Rainbow,3,75.0
2016-03-27,Nicole,West,Carlota,Clear,3,71.85
2016-03-27,Nabil,West,Quad,Rainbow,2,69.0
2016-03-27,Mike,West,Carlota,Clear,2,48.9
2016-03-28,Jessica,East,Carlota,Red,3,68.85
2016-03-28,Mike,East,Sunbell,Clear,2,51.0
2016-03-28,Jessica,West,Quad,Blue,19,327.9
2016-03-29,Julie,South,Bellen,Rainbow,2,48.9
2016-03-29,Mike,South,Sunshine,Red,1,22.95
2016-03-29,Julie,West,Aspen,Red,1,28.0
2016-03-30,Mike,South,Aspen,Purple,1,23.0
2016-03-30,Adam,West,Doublers,Red,3,73.5
2016-03-30,Jessica,West,Quad,Clear,2,69.0
2016-03-31,Nabil,East,Bellen,Rainbow,5,117.75
2016-03-31,Adam,West,Doublers,Blue,3,73.5
2016-03-31,Julie,South,Bellen,Rainbow,2,48.9
2016-03-31,Nabil,East,Doublers,Rainbow,2,48.0
2016-03-31,Mike,South,Bellen,Blue,2,61.0
2016-03-31,Julie,West,Quad,Purple,2,71.0
2016-03-31,Mike,West,Bellen,Red,2,48.9
2016-03-31,Mike,West,Bellen,Blue,1,25.95
2016-04-01,Mike,East,Carlota,Clear,3,71.85
2016-04-01,Julie,South,Carlota,Clear,1,25.95
2016-04-01,Mike,East,Sunbell,Purple,3,72.0
2016-04-01,Nabil,South,Quad,Purple,1,36.0
2016-04-02,Nabil,East,Aspen,Rainbow,1,27.0
2016-04-02,Nicole,South,Sunbell,Red,2,51.0
2016-04-02,Julie,South,Sunshine,Purple,1,22.95
2016-04-02,Julie,West,Sunbell,Red,1,30.5
2016-04-02,Jessica,East,Carlota,Red,11,232.35
2016-04-03,Mike,East,Aspen,Rainbow,2,49.0
2016-04-03,Adam,East,Bellen,Rainbow,3,87.0
2016-04-03,Jessica,East,Doublers,Purple,2,48.0
2016-04-03,Nicole,South,Quad,Red,1,36.0
2016-04-03,Julie,East,Carlota,Purple,1,24.95
2016-04-04,Nabil,West,Carlota,Rainbow,1,25.95
2016-04-04,Nicole,West,Sunbell,Clear,2,58.0
2016-04-04,Julie,West,Quad,Clear,3,105.0
2016-04-04,Julie,South,Quad,Clear,2,39.0
2016-04-04,Jessica,East,Quad,Blue,1,36.0
2016-04-04,Mike,West,Quad,Purple,3,102.0
2016-04-05,Julie,West,Sunbell,Blue,3,78.0
2016-04-05,Mike,East,Bellen,Red,19,417.2
2016-04-05,Julie,South,Doublers,Rainbow,13,293.29
2016-04-05,Mike,East,Carlota,Blue,3,68.85
2016-04-06,Nabil,South,Quad,Red,2,69.0
2016-04-06,Mike,West,Sunshine,Red,2,42.9
2016-04-06,Nabil,West,Doublers,Red,7,167.5
2016-04-07,Nicole,West,Doublers,Red,25,561.25
2016-04-07,Jessica,East,Sunbell,Clear,3,85.5
2016-04-07,Nabil,South,Quad,Blue,3,57.0
2016-04-08,Julie,South,Sunbell,Blue,3,78.0
2016-04-08,Mike,East,Carlota,Red,1,24.95
2016-04-08,Jessica,West,Aspen,Red,3,66.0
2016-04-08,Adam,West,Quad,Clear,1,37.0
2016-04-08,Julie,East,Doublers,Red,14,302.32
2016-04-08,Julie,West,Carlota,Purple,3,71.85
2016-04-08,Mike,West,Sunshine,Rainbow,3,62.85
2016-04-08,Mike,East,Carlota,Purple,1,24.95
2016-04-09,Nabil,South,Doublers,Blue,2,50.0
2016-04-09,Julie,South,Bellen,Rainbow,1,32.0
2016-04-09,Julie,East,Doublers,Rainbow,3,73.5
2016-04-09,Jessica,East,Bellen,Blue,20,420.0
2016-04-10,Julie,South,Quad,Rainbow,2,41.0
2016-04-10,Julie,West,Sunbell,Red,3,85.5
2016-04-10,Mike,South,Carlota,Red,2,48.9
2016-04-10,Adam,East,Quad,Rainbow,2,39.0
2016-04-10,Julie,West,Quad,Clear,1,22.0
2016-04-11,Mike,West,Quad,Clear,2,41.0
2016-04-12,Nicole,South,Quad,Blue,1,37.0
2016-04-12,Adam,East,Sunshine,Red,2,42.9
2016-04-12,Julie,East,Aspen,Clear,3,63.0
2016-04-12,Julie,West,Sunbell,Red,2,51.0
2016-04-12,Adam,West,Sunbell,Clear,16,383.0
2016-04-12,Nabil,East,Bellen,Clear,1,24.95
2016-04-12,Nicole,West,Sunbell,Rainbow,3,78.0
2016-04-12,Julie,East,Sunshine,Red,3,59.85
2016-04-12,Julie,South,Carlota,Red,3,71.85
2016-04-12,Nabil,West,Doublers,Red,2,50.0
2016-04-12,Julie,East,Doublers,Clear,4,93.0
2016-04-12,Jessica,South,Bellen,Rainbow,3,71.85
2016-04-13,Jessica,West,Quad,Blue,20,630.0
2016-04-13,Nicole,West,Sunshine,Clear,9,182.55
2016-04-13,Adam,West,Quad,Clear,2,71.0
2016-04-13,Mike,South,Sunbell,Clear,2,51.0
2016-04-14,Julie,East,Doublers,Rainbow,3,230.85
2016-04-14,Mike,East,Aspen,Clear,11,243.35
2016-04-14,Nabil,West,Bellen,Clear,3,71.85
2016-04-14,Adam,West,Aspen,Red,3,63.0
2016-04-15,Nabil,South,Carlota,Blue,3,71.85
2016-04-16,Julie,West,Carlota,Red,2,48.9
2016-04-16,Jessica,West,Aspen,Blue,1,28.0
2016-04-16,Mike,West,Sunbell,Red,3,78.0
2016-04-16,Nabil,West,Sunshine,Red,1,22.95
2016-04-16,Julie,South,Carlota,Red,3,71.85
2016-04-17,Jessica,West,Quad,Clear,2,71.0
2016-04-17,Mike,East,Quad,Red,2,67.0
2016-04-17,Mike,South,Sunshine,Red,2,42.9
2016-04-18,Jessica,South,Aspen,Rainbow,2,45.0
2016-04-18,Jessica,West,Carlota,Purple,4,94.8
2016-04-18,Adam,South,Aspen,Rainbow,1,27.0
2016-04-18,Nicole,East,Bellen,Clear,7,206.0
2016-04-18,Jessica,East,Bellen,Red,2,46.9
2016-04-18,Jessica,West,Carlota,Red,3,71.85
2016-04-18,Mike,West,Quad,Red,3,102.0
2016-04-18,Mike,West,Bellen,Purple,1,32.0
2016-04-18,Julie,West,Sunbell,Clear,14,368.82
2016-04-18,Jessica,East,Doublers,Red,2,48.0
2016-04-18,Julie,West,Bellen,Rainbow,2,63.0
2016-04-19,Nabil,West,Quad,Blue,3,105.0
2016-04-19,Mike,South,Sunbell,Red,3,85.5
2016-04-19,Julie,West,Bellen,Purple,2,48.9
2016-04-20,Julie,South,Quad,Red,3,102.0
2016-04-21,Mike,East,Sunbell,Blue,4,99.0
2016-04-21,Adam,East,Doublers,Clear,1,25.5
2016-04-21,Nicole,West,Aspen,Rainbow,1,28.0
2016-04-22,Nicole,South,Quad,Blue,4,139.0
2016-04-22,Adam,South,Bellen,Purple,2,61.0
2016-04-22,Julie,West,Sunshine,Rainbow,3,62.85
2016-04-22,Mike,East,Aspen,Red,4,83.0
2016-04-22,Jessica,West,Quad,Clear,1,36.0
2016-04-23,Mike,West,Quad,Rainbow,1,21.0
2016-04-23,Mike,West,Carlota,Clear,2,48.9
2016-04-23,Mike,West,Carlota,Purple,1,25.95
2016-04-25,Jessica,West,Bellen,Clear,2,48.9
2016-04-26,Nabil,South,Doublers,Rainbow,3,73.5
2016-04-26,Mike,West,Sunbell,Blue,2,58.0
2016-04-26,Mike,West,Bellen,Rainbow,3,90.0
2016-04-27,Adam,East,Carlota,Red,1,24.95
2016-04-27,Mike,East,Sunbell,Clear,3,72.0
2016-04-27,Nabil,East,Aspen,Purple,3,63.0
2016-04-27,Nicole,East,Bellen,Red,1,32.0
2016-04-27,Julie,South,Carlota,Blue,2,48.9
2016-04-27,Nabil,West,Doublers,Purple,3,242.85
2016-04-27,Julie,West,Sunbell,Purple,2,53.0
2016-04-28,Jessica,East,Quad,Clear,3,99.0
2016-04-28,Nabil,East,Aspen,Blue,2,51.0
2016-04-28,Mike,South,Doublers,Rainbow,23,516.59
2016-04-28,Nicole,West,Sunbell,Clear,1,30.5
2016-04-29,Julie,South,Aspen,Clear,2,45.0
2016-04-29,Mike,South,Sunshine,Clear,3,62.85
2016-04-29,Mike,East,Doublers,Blue,12,259.56
2016-04-30,Nicole,South,Sunshine,Red,2,42.9
2016-04-30,Mike,South,Sunbell,Purple,2,51.0
2016-04-30,Mike,East,Carlota,Red,3,71.85
2016-04-30,Nicole,South,Sunbell,Blue,4,109.0
2016-04-30,Nabil,West,Carlota,Rainbow,2,48.9
2016-04-30,Jessica,West,Doublers,Clear,3,73.5
2016-05-01,Mike,South,Carlota,Blue,2,48.9
2016-05-01,Mike,East,Quad,Red,22,692.7
2016-05-02,Jessica,South,Bellen,Clear,17,373.6
2016-05-02,Julie,East,Sunbell,Red,2,58.0
2016-05-03,Adam,East,Doublers,Clear,19,409.22
2016-05-03,Jessica,South,Aspen,Purple,3,63.0
2016-05-03,Mike,West,Bellen,Rainbow,3,71.85
2016-05-03,Julie,West,Bellen,Blue,2,63.0
2016-05-03,Adam,East,Bellen,Clear,3,71.85
2016-05-03,Nabil,East,Sunshine,Rainbow,17,325.15
2016-05-04,Julie,East,Doublers,Red,3,242.85
2016-05-05,Nabil,South,Doublers,Red,1,26.5
2016-05-05,Jessica,West,Carlota,Clear,14,308.2
2016-05-05,Mike,West,Bellen,Blue,1,25.95
2016-05-05,Julie,South,Bellen,Blue,2,61.0
2016-05-05,Julie,West,Bellen,Rainbow,1,25.95
2016-05-06,Mike,East,Aspen,Blue,2,43.0
2016-05-06,Julie,South,Bellen,Red,1,32.0
2016-05-06,Jessica,South,Sunbell,Red,2,51.0
2016-05-06,Nabil,South,Sunbell,Rainbow,2,51.0
2016-05-06,Julie,West,Carlota,Red,1,25.95
2016-05-07,Mike,South,Sunshine,Blue,1,22.95
2016-05-07,Jessica,East,Carlota,Blue,2,48.9
2016-05-07,Adam,East,Quad,Clear,13,398.2
2016-05-07,Julie,West,Sunbell,Rainbow,1,28.0
2016-05-07,Nabil,East,Doublers,Rainbow,1,25.5
2016-05-07,Adam,West,Sunshine,Clear,3,62.85
2016-05-08,Nabil,South,Quad,Red,3,102.0
2016-05-08,Jessica,East,Sunbell,Blue,3,72.0
2016-05-08,Mike,South,Bellen,Red,3,90.0
2016-05-08,Nabil,South,Carlota,Blue,2,48.9
2016-05-09,Julie,East,Carlota,Red,2,48.9
2016-05-09,Jessica,East,Carlota,Red,1,24.95
2016-05-09,Mike,West,Aspen,Red,2,51.0
2016-05-09,Julie,West,Sunbell,Red,1,28.0
2016-05-10,Mike,West,Aspen,Rainbow,1,28.0
2016-05-10,Mike,South,Carlota,Blue,3,71.85
2016-05-10,Julie,East,Quad,Red,2,67.0
2016-05-10,Mike,South,Aspen,Blue,2,51.0
2016-05-11,Nabil,South,Sunbell,Rainbow,2,51.0
2016-05-11,Nabil,South,Aspen,Purple,1,23.0
2016-05-12,Adam,West,Carlota,Clear,2,48.9
2016-05-12,Mike,East,Quad,Blue,3,99.0
2016-05-12,Julie,South,Quad,Clear,2,69.0
2016-05-13,Mike,West,Aspen,Rainbow,1,27.0
2016-05-13,Nabil,South,Doublers,Clear,6,138.0
2016-05-13,Nabil,South,Sunshine,Blue,1,22.95
2016-05-14,Mike,East,Bellen,Red,1,24.95
2016-05-14,Mike,East,Quad,Blue,2,69.0
2016-05-14,Nabil,West,Doublers,Rainbow,3,73.5
2016-05-15,Nabil,South,Sunbell,Clear,25,596.75
2016-05-15,Julie,East,Doublers,Purple,22,473.36
2016-05-16,Jessica,West,Bellen,Clear,2,48.9
2016-05-16,Nabil,South,Aspen,Rainbow,3,63.0
2016-05-16,Nabil,West,Doublers,Blue,3,242.85
2016-05-17,Julie,East,Doublers,Blue,3,70.5
2016-05-17,Mike,East,Carlota,Red,2,46.9
2016-05-17,Adam,West,Sunshine,Red,3,62.85
2016-05-17,Jessica,West,Aspen,Blue,3,78.0
2016-05-18,Jessica,East,Sunshine,Rainbow,1,22.95
2016-05-18,Julie,West,Aspen,Clear,1,23.0
2016-05-18,Nicole,West,Aspen,Rainbow,2,45.0
2016-05-18,Jessica,West,Aspen,Purple,3,63.0
2016-05-18,Julie,West,Bellen,Red,1,25.95
2016-05-19,Nabil,West,Doublers,Purple,3,73.5
2016-05-19,Mike,East,Quad,Blue,13,410.55
2016-05-19,Jessica,South,Carlota,Red,1,25.95
2016-05-19,Nabil,South,Bellen,Blue,3,90.0
2016-05-20,Julie,East,Bellen,Red,2,46.9
2016-05-20,Jessica,West,Doublers,Blue,1,82.95
2016-05-20,Jessica,South,Carlota,Red,1,25.95
2016-05-20,Julie,East,Sunshine,Blue,3,59.85
2016-05-21,Nabil,South,Carlota,Blue,1,25.95
2016-05-21,Julie,West,Aspen,Clear,4,83.0
2016-05-21,Nabil,West,Doublers,Rainbow,2,50.0
2016-05-21,Jessica,West,Bellen,Blue,2,48.9
2016-05-21,Nicole,West,Sunbell,Rainbow,2,53.0
2016-05-21,Adam,South,Bellen,Red,2,61.0
2016-05-21,Julie,West,Quad,Rainbow,23,745.9
2016-05-21,Nicole,South,Aspen,Rainbow,2,43.0
2016-05-22,Jessica,West,Quad,Clear,2,71.0
2016-05-22,Julie,West,Carlota,Clear,17,373.6
2016-05-22,Nabil,West,Carlota,Clear,1,25.95
2016-05-23,Nicole,East,Quad,Rainbow,2,67.0
2016-05-24,Mike,East,Bellen,Rainbow,3,68.85
2016-05-24,Mike,West,Doublers,Purple,3,73.5
2016-05-24,Julie,South,Quad,Rainbow,1,21.0
2016-05-25,Mike,East,Doublers,Red,16,345.08
2016-05-25,Nabil,West,Carlota,Red,2,48.9
2016-05-26,Mike,East,Aspen,Clear,1,22.0
2016-05-26,Nicole,East,Bellen,Clear,3,68.85
2016-05-26,Nabil,East,Doublers,Purple,2,154.9
2016-05-26,Mike,West,Quad,Clear,3,102.0
2016-05-26,Jessica,South,Quad,Blue,2,69.0
2016-05-26,Adam,East,Bellen,Red,18,395.4
2016-05-27,Jessica,East,Quad,Rainbow,3,102.0
2016-05-27,Adam,East,Aspen,Red,4,99.0
2016-05-27,Adam,West,Bellen,Red,2,48.9
2016-05-27,Julie,South,Sunbell,Clear,2,56.0
2016-05-28,Adam,East,Quad,Clear,2,67.0
2016-05-28,Nicole,West,Aspen,Red,1,28.0
2016-05-28,Mike,West,Aspen,Rainbow,3,75.0
2016-05-28,Jessica,West,Quad,Blue,3,102.0
2016-05-28,Nabil,West,Bellen,Rainbow,1,33.0
2016-05-28,Mike,West,Doublers,Red,2,50.0
2016-05-29,Julie,West,Sunshine,Blue,4,82.8
2016-05-29,Jessica,South,Quad,Rainbow,3,102.0
2016-05-29,Jessica,West,Quad,Red,1,36.0
2016-05-29,Nicole,South,Bellen,Blue,2,48.9
2016-05-30,Mike,West,Doublers,Red,2,162.9
2016-05-30,Nabil,West,Doublers,Blue,2,162.9
2016-05-30,Nabil,West,Sunbell,Red,6,153.0
2016-05-31,Julie,South,Doublers,Blue,2,48.0
2016-05-31,Julie,East,Bellen,Red,2,46.9
2016-05-31,Mike,East,Sunbell,Rainbow,2,49.0
2016-05-31,Nabil,West,Doublers,Red,2,162.9
2016-06-01,Jessica,East,Quad,Red,2,67.0
2016-06-02,Julie,South,Sunbell,Rainbow,3,78.0
2016-06-02,Nabil,West,Doublers,Clear,2,50.0
2016-06-02,Adam,East,Bellen,Clear,1,24.95
2016-06-03,Nabil,South,Aspen,Rainbow,3,75.0
2016-06-03,Mike,East,Carlota,Red,8,178.6
2016-06-03,Mike,West,Sunshine,Blue,3,62.85
2016-06-04,Nicole,West,Bellen,Blue,3,71.85
2016-06-04,Adam,West,Quad,Clear,4,139.0
2016-06-04,Julie,West,Sunshine,Blue,2,42.9
2016-06-04,Mike,East,Quad,Clear,4,131.0
2016-06-04,Jessica,West,Quad,Red,2,71.0
2016-06-04,Jessica,West,Quad,Clear,3,102.0
2016-06-05,Mike,West,Sunbell,Clear,3,75.0
2016-06-05,Mike,South,Quad,Blue,6,201.0
2016-06-05,Nabil,West,Quad,Clear,1,22.0
